Year,District,LandCoverClass,PixelCount,Percentage,LandCoverLabel,Precipitation (mm),GPP (kg_C/m²/year),Population Density (People/km²)
2016,Guerou,16,23,1.9913419913419914,Barren or Sparsely Vegetated,275.27167,1131.9660194174758,166.82727
2016,Guerou,255,605,52.38095238095239,,275.27167,1131.9660194174758,166.82727
2016,Barkeiwel,10,262,16.133004926108374,Grasslands,229.44322,856.3846153846154,56.864323
2016,Barkeiwel,16,507,31.2192118226601,Barren or Sparsely Vegetated,229.44322,856.3846153846154,56.864323
2016,Barkeiwel,255,855,52.64778325123153,,229.44322,856.3846153846154,56.864323
2016,Legrane,7,174,0.6906406287211241,Open Shrublands,346.09216,1429.6644718979094,4.188524
2016,Legrane,10,14705,58.36707152496626,Grasslands,346.09216,1429.6644718979094,4.188524
2016,Legrane,16,4,0.015876796062554578,Barren or Sparsely Vegetated,346.09216,1429.6644718979094,4.188524
2016,Legrane,255,10311,40.92641105025006,,346.09216,1429.6644718979094,4.188524
2016,Sani,7,1,0.010024057738572574,Open Shrublands,394.11676,1903.9803975325565,6.506606
2016,Sani,10,7302,73.19566960705693,Grasslands,394.11676,1903.9803975325565,6.506606
2016,Sani,255,2673,26.794306335204492,,394.11676,1903.9803975325565,6.506606
2016,Daghveg,7,8,0.11922503725782414,Open Shrublands,278.47815,903.3252647503782,17.810602
2016,Daghveg,10,695,10.357675111773473,Grasslands,278.47815,903.3252647503782,17.810602
2016,Daghveg,16,2174,32.39940387481371,Barren or Sparsely Vegetated,278.47815,903.3252647503782,17.810602
2016,Daghveg,255,3833,57.123695976155,,278.47815,903.3252647503782,17.810602
2016,Bou Lahrath,7,9,0.06349206349206349,Open Shrublands,215.33305,820.2067510548524,7.865424
2016,Bou Lahrath,10,1066,7.520282186948854,Grasslands,215.33305,820.2067510548524,7.865424
2016,Bou Lahrath,16,5313,37.48148148148148,Barren or Sparsely Vegetated,215.33305,820.2067510548524,7.865424
2016,Bou Lahrath,255,7787,54.93474426807761,,215.33305,820.2067510548524,7.865424
2016,Hamed,7,15,0.06709608158883522,Open Shrublands,422.51315,1810.0131959508315,11.397555
2016,Hamed,10,11055,49.44981213097155,Grasslands,422.51315,1810.0131959508315,11.397555
2016,Hamed,255,11286,50.48309178743962,,422.51315,1810.0131959508315,11.397555
2016,Gueller,7,52,0.35374149659863946,Open Shrublands,255.2096,1040.263319672131,5.108283
2016,Gueller,10,1629,11.081632653061224,Grasslands,255.2096,1040.263319672131,5.108283
2016,Gueller,16,3561,24.224489795918366,Barren or Sparsely Vegetated,255.2096,1040.263319672131,5.108283
2016,Gueller,255,9458,64.34013605442178,,255.2096,1040.263319672131,5.108283
2016,El Melgue,7,28,0.1700060716454159,Open Shrublands,308.17938,1329.9492534301855,4.6691527
2016,El Melgue,10,10142,61.578627808136,Grasslands,308.17938,1329.9492534301855,4.6691527
2016,El Melgue,16,5,0.030358227079538558,Barren or Sparsely Vegetated,308.17938,1329.9492534301855,4.6691527
2016,El Melgue,255,6295,38.22100789313904,,308.17938,1329.9492534301855,4.6691527
2016,El Ghaira,7,118,5.9147869674185465,Open Shrublands,191.44931,885.5396825396825,48.663628
2016,El Ghaira,10,272,13.634085213032582,Grasslands,191.44931,885.5396825396825,48.663628
2016,El Ghaira,16,227,11.37844611528822,Barren or Sparsely Vegetated,191.44931,885.5396825396825,48.663628
2016,El Ghaira,255,1378,69.07268170426065,,191.44931,885.5396825396825,48.663628
2016,Lebheir,7,57,1.4150943396226416,Open Shrublands,317.94254,1232.6079096045198,15.762363
2016,Lebheir,10,1066,26.46474677259186,Grasslands,317.94254,1232.6079096045198,15.762363
2016,Lebheir,13,5,0.12413108242303873,Urban and Built-up Lands,317.94254,1232.6079096045198,15.762363
2016,Lebheir,16,1169,29.021847070506457,Barren or Sparsely Vegetated,317.94254,1232.6079096045198,15.762363
2016,Lebheir,255,1731,42.97418073485601,,317.94254,1232.6079096045198,15.762363
2016,Oudeiy Jrid,7,249,1.5809523809523809,Open Shrublands,291.6669,1044.698022447889,8.501623
2016,Oudeiy Jrid,10,5859,37.2,Grasslands,291.6669,1044.698022447889,8.501623
2016,Oudeiy Jrid,13,3,0.01904761904761905,Urban and Built-up Lands,291.6669,1044.698022447889,8.501623
2016,Oudeiy Jrid,16,1046,6.641269841269841,Barren or Sparsely Vegetated,291.6669,1044.698022447889,8.501623
2016,Oudeiy Jrid,255,8593,54.558730158730164,,291.6669,1044.698022447889,8.501623
2016,Tenaha,7,54,0.2523128679562658,Open Shrublands,488.159,2365.7681865906707,5.471425
2016,Tenaha,10,13277,62.03625829361742,Grasslands,488.159,2365.7681865906707,5.471425
2016,Tenaha,12,3,0.014017381553125876,Croplands,488.159,2365.7681865906707,5.471425
2016,Tenaha,255,8068,37.69741145687319,,488.159,2365.7681865906707,5.471425
2016,Lavtah,7,124,0.3757575757575758,Open Shrublands,83.85749,1394.047619047619,1.2640178
2016,Lavtah,10,1019,3.087878787878788,Grasslands,83.85749,1394.047619047619,1.2640178
2016,Lavtah,16,16431,49.79090909090909,Barren or Sparsely Vegetated,83.85749,1394.047619047619,1.2640178
2016,Lavtah,255,15426,46.74545454545454,,83.85749,1394.047619047619,1.2640178
2016,Kiffa,7,24,0.27491408934707906,Open Shrublands,304.0888,1282.474036511156,58.80573
2016,Kiffa,10,5471,62.66895761741122,Grasslands,304.0888,1282.474036511156,58.80573
2016,Kiffa,16,15,0.1718213058419244,Barren or Sparsely Vegetated,304.0888,1282.474036511156,58.80573
2016,Kiffa,255,3220,36.884306987399775,,304.0888,1282.474036511156,58.80573
2016,Blajmil,7,19,0.07327702572409271,Open Shrublands,399.08063,1898.5233203598546,5.9063535
2016,Blajmil,10,15651,60.36098576883027,Grasslands,399.08063,1898.5233203598546,5.9063535
2016,Blajmil,12,4,0.01542674225770373,Croplands,399.08063,1898.5233203598546,5.9063535
2016,Blajmil,255,10255,39.55031046318794,,399.08063,1898.5233203598546,5.9063535
2016,R’Dheidhie,7,9,0.05380200860832138,Open Shrublands,201.51994,838.8767281105991,9.444098
2016,R’Dheidhie,10,2453,14.664036346245815,Grasslands,201.51994,838.8767281105991,9.444098
2016,R’Dheidhie,16,2163,12.93041606886657,Barren or Sparsely Vegetated,201.51994,838.8767281105991,9.444098
2016,R’Dheidhie,255,12103,72.35174557627928,,201.51994,838.8767281105991,9.444098
2016,Kamour,7,222,1.870576339737108,Open Shrublands,241.67238,1190.6822638146168,9.557794
2016,Kamour,10,3798,32.00202224469161,Grasslands,241.67238,1190.6822638146168,9.557794
2016,Kamour,16,745,6.277384563532188,Barren or Sparsely Vegetated,241.67238,1190.6822638146168,9.557794
2016,Kamour,255,7103,59.850016852039104,,241.67238,1190.6822638146168,9.557794
2016,Boumdeid,7,17,1.3492063492063493,Open Shrublands,130.49396,1662.8235294117646,8.953974
2016,Boumdeid,10,290,23.015873015873016,Grasslands,130.49396,1662.8235294117646,8.953974
2016,Boumdeid,16,391,31.03174603174603,Barren or Sparsely Vegetated,130.49396,1662.8235294117646,8.953974
2016,Boumdeid,255,562,44.60317460317461,,130.49396,1662.8235294117646,8.953974
2016,Kouroudjel,7,1,0.02535496957403651,Open Shrublands,374.4313,1796.356603773585,5.6249685
2016,Kouroudjel,10,2649,67.16531440162272,Grasslands,374.4313,1796.356603773585,5.6249685
2016,Kouroudjel,255,1294,32.809330628803245,,374.4313,1796.356603773585,5.6249685
2016,Nouamlein,7,79,0.19954533973225563,Open Shrublands,209.23965,940.5552028705492,1.4174346
2016,Nouamlein,10,14603,36.885577165951,Grasslands,209.23965,940.5552028705492,1.4174346
2016,Nouamlein,16,1749,4.4177822682495576,Barren or Sparsely Vegetated,209.23965,940.5552028705492,1.4174346
2016,Nouamlein,255,23159,58.49709522606719,,209.23965,940.5552028705492,1.4174346
2016,Laweissi,7,36,0.3536693191865605,Open Shrublands,318.4919,1163.0343657191345,12.683103
2016,Laweissi,10,3215,31.584635032910896,Grasslands,318.4919,1163.0343657191345,12.683103
2016,Laweissi,16,2097,20.601237842617152,Barren or Sparsely Vegetated,318.4919,1163.0343657191345,12.683103
2016,Laweissi,255,4831,47.460457805285394,,318.4919,1163.0343657191345,12.683103
2016,Hseiy Tin,7,20,0.42087542087542085,Open Shrublands,139.88196,659.3333333333334,4.188188
2016,Hseiy Tin,10,967,20.349326599326602,Grasslands,139.88196,659.3333333333334,4.188188
2016,Hseiy Tin,16,943,19.844276094276093,Barren or Sparsely Vegetated,139.88196,659.3333333333334,4.188188
2016,Hseiy Tin,255,2822,59.38552188552188,,139.88196,659.3333333333334,4.188188
2016,Kankoussa,7,4,0.19305019305019305,Open Shrublands,369.72433,1690.219004524887,68.97386
2016,Kankoussa,10,1101,53.13706563706564,Grasslands,369.72433,1690.219004524887,68.97386
2016,Kankoussa,255,967,46.66988416988417,,369.72433,1690.219004524887,68.97386
2016,Aghorat,7,91,0.4694835680751174,Open Shrublands,272.00308,1356.4793086255609,13.133139
2016,Aghorat,10,6535,33.715111179899914,Grasslands,272.00308,1356.4793086255609,13.133139
2016,Aghorat,16,4,0.020636640354950216,Barren or Sparsely Vegetated,272.00308,1356.4793086255609,13.133139
2016,Aghorat,255,12753,65.79476861167002,,272.00308,1356.4793086255609,13.133139
2017,El Ghabra,7,11,0.23245984784446322,Open Shrublands,194.50166,383.0691399662732,28.985533
2017,El Ghabra,10,1358,28.698224852071007,Grasslands,194.50166,383.0691399662732,28.985533
2017,El Ghabra,16,1242,26.24683009298394,Barren or Sparsely Vegetated,194.50166,383.0691399662732,28.985533
2017,El Ghabra,255,2121,44.82248520710059,,194.50166,383.0691399662732,28.985533
2017,Guerou,10,530,45.887445887445885,Grasslands,220.905,570.0679611650486,173.30339
2017,Guerou,16,20,1.7316017316017316,Barren or Sparsely Vegetated,220.905,570.0679611650486,173.30339
2017,Guerou,255,605,52.38095238095239,,220.905,570.0679611650486,173.30339
2017,Barkeiwel,10,205,12.623152709359605,Grasslands,190.69258,283.8820512820513,58.45466
2017,Barkeiwel,16,564,34.72906403940887,Barren or Sparsely Vegetated,190.69258,283.8820512820513,58.45466
2017,Barkeiwel,255,855,52.64778325123153,,190.69258,283.8820512820513,58.45466
2017,Legrane,7,165,0.6549178375803764,Open Shrublands,269.65155,637.7380532174858,4.222661
2017,Legrane,10,14709,58.38294832102881,Grasslands,269.65155,637.7380532174858,4.222661
2017,Legrane,16,9,0.0357227911407478,Barren or Sparsely Vegetated,269.65155,637.7380532174858,4.222661
2017,Legrane,255,10311,40.92641105025006,,269.65155,637.7380532174858,4.222661
2017,Sani,10,7303,73.20569366479552,Grasslands,313.64688,710.4705962988348,6.526563
2017,Sani,255,2673,26.794306335204492,,313.64688,710.4705962988348,6.526563
2017,Daghveg,7,5,0.07451564828614009,Open Shrublands,224.81123,426.9788199697428,18.327364
2017,Daghveg,10,637,9.493293591654247,Grasslands,224.81123,426.9788199697428,18.327364
2017,Daghveg,16,2235,33.30849478390462,Barren or Sparsely Vegetated,224.81123,426.9788199697428,18.327364
2017,Daghveg,255,3833,57.123695976155,,224.81123,426.9788199697428,18.327364
2017,Bou Lahrath,7,5,0.035273368606701945,Open Shrublands,164.37206,365.084388185654,8.028457
2017,Bou Lahrath,10,947,6.680776014109348,Grasslands,164.37206,365.084388185654,8.028457
2017,Bou Lahrath,16,5436,38.34920634920635,Barren or Sparsely Vegetated,164.37206,365.084388185654,8.028457
2017,Bou Lahrath,255,7787,54.93474426807761,,164.37206,365.084388185654,8.028457
2017,Hamed,7,23,0.102880658436214,Open Shrublands,334.80957,954.7174620390456,11.594481
2017,Hamed,10,11047,49.414027554124175,Grasslands,334.80957,954.7174620390456,11.594481
2017,Hamed,255,11286,50.48309178743962,,334.80957,954.7174620390456,11.594481
2017,Gueller,7,36,0.24489795918367346,Open Shrublands,195.33957,479.1670081967213,5.130795
2017,Gueller,10,1534,10.435374149659864,Grasslands,195.33957,479.1670081967213,5.130795
2017,Gueller,16,3672,24.979591836734695,Barren or Sparsely Vegetated,195.33957,479.1670081967213,5.130795
2017,Gueller,255,9458,64.34013605442178,,195.33957,479.1670081967213,5.130795
2017,El Melgue,7,10,0.060716454159077116,Open Shrublands,227.43294,481.30044390637613,4.6786556
2017,El Melgue,10,10155,61.65755919854281,Grasslands,227.43294,481.30044390637613,4.6786556
2017,El Melgue,16,10,0.060716454159077116,Barren or Sparsely Vegetated,227.43294,481.30044390637613,4.6786556
2017,El Melgue,255,6295,38.22100789313904,,227.43294,481.30044390637613,4.6786556
2017,El Ghaira,7,101,5.06265664160401,Open Shrublands,132.22049,493.95238095238096,49.35655
2017,El Ghaira,10,249,12.481203007518797,Grasslands,132.22049,493.95238095238096,49.35655
2017,El Ghaira,16,267,13.383458646616543,Barren or Sparsely Vegetated,132.22049,493.95238095238096,49.35655
2017,El Ghaira,255,1378,69.07268170426065,,132.22049,493.95238095238096,49.35655
2017,Lebheir,7,32,0.7944389275074478,Open Shrublands,255.86943,577.8293785310734,16.055302
2017,Lebheir,10,1039,25.794438927507446,Grasslands,255.86943,577.8293785310734,16.055302
2017,Lebheir,13,5,0.12413108242303873,Urban and Built-up Lands,255.86943,577.8293785310734,16.055302
2017,Lebheir,16,1221,30.312810327706057,Barren or Sparsely Vegetated,255.86943,577.8293785310734,16.055302
2017,Lebheir,255,1731,42.97418073485601,,255.86943,577.8293785310734,16.055302
2017,Oudeiy Jrid,7,161,1.0222222222222224,Open Shrublands,234.49294,537.0074826296099,8.740495
2017,Oudeiy Jrid,10,5561,35.30793650793651,Grasslands,234.49294,537.0074826296099,8.740495
2017,Oudeiy Jrid,13,3,0.01904761904761905,Urban and Built-up Lands,234.49294,537.0074826296099,8.740495
2017,Oudeiy Jrid,16,1432,9.092063492063492,Barren or Sparsely Vegetated,234.49294,537.0074826296099,8.740495
2017,Oudeiy Jrid,255,8593,54.558730158730164,,234.49294,537.0074826296099,8.740495
2017,Tenaha,7,66,0.3083823941687692,Open Shrublands,360.93585,1283.082795860207,5.654666
2017,Tenaha,10,13268,61.99420614895804,Grasslands,360.93585,1283.082795860207,5.654666
2017,Tenaha,255,8068,37.69741145687319,,360.93585,1283.082795860207,5.654666
2017,Lavtah,7,104,0.3151515151515152,Open Shrublands,67.816055,708.4285714285714,1.2684247
2017,Lavtah,10,766,2.3212121212121213,Grasslands,67.816055,708.4285714285714,1.2684247
2017,Lavtah,16,16704,50.61818181818182,Barren or Sparsely Vegetated,67.816055,708.4285714285714,1.2684247
2017,Lavtah,255,15426,46.74545454545454,,67.816055,708.4285714285714,1.2684247
2017,Kiffa,7,12,0.13745704467353953,Open Shrublands,219.51408,512.7281947261663,61.716343
2017,Kiffa,10,5464,62.58877434135166,Grasslands,219.51408,512.7281947261663,61.716343
2017,Kiffa,16,34,0.38946162657502864,Barren or Sparsely Vegetated,219.51408,512.7281947261663,61.716343
2017,Kiffa,255,3220,36.884306987399775,,219.51408,512.7281947261663,61.716343
2017,Blajmil,7,12,0.04628022677311119,Open Shrublands,321.86996,727.0197154341862,6.0635595
2017,Blajmil,10,15662,60.40340931003896,Grasslands,321.86996,727.0197154341862,6.0635595
2017,Blajmil,255,10255,39.55031046318794,,321.86996,727.0197154341862,6.0635595
2017,R’Dheidhie,7,6,0.03586800573888092,Open Shrublands,147.75053,387.06451612903226,9.689104
2017,R’Dheidhie,10,2281,13.635820181731228,Grasslands,147.75053,387.06451612903226,9.689104
2017,R’Dheidhie,16,2338,13.976566236250598,Barren or Sparsely Vegetated,147.75053,387.06451612903226,9.689104
2017,R’Dheidhie,255,12103,72.35174557627928,,147.75053,387.06451612903226,9.689104
2017,Kamour,7,170,1.43242332322211,Open Shrublands,177.68835,545.1697860962566,9.8023405
2017,Kamour,10,3730,31.429052915402767,Grasslands,177.68835,545.1697860962566,9.8023405
2017,Kamour,16,865,7.28850690933603,Barren or Sparsely Vegetated,177.68835,545.1697860962566,9.8023405
2017,Kamour,255,7103,59.850016852039104,,177.68835,545.1697860962566,9.8023405
2017,Boumdeid,7,16,1.2698412698412698,Open Shrublands,72.63767,1034.3529411764705,8.777351
2017,Boumdeid,10,272,21.58730158730159,Grasslands,72.63767,1034.3529411764705,8.777351
2017,Boumdeid,16,410,32.53968253968254,Barren or Sparsely Vegetated,72.63767,1034.3529411764705,8.777351
2017,Boumdeid,255,562,44.60317460317461,,72.63767,1034.3529411764705,8.777351
2017,Kouroudjel,7,1,0.02535496957403651,Open Shrublands,276.84085,588.0339622641509,5.663401
2017,Kouroudjel,10,2649,67.16531440162272,Grasslands,276.84085,588.0339622641509,5.663401
2017,Kouroudjel,255,1294,32.809330628803245,,276.84085,588.0339622641509,5.663401
2017,Nouamlein,7,68,0.1717605455923213,Open Shrublands,137.60553,453.2319900634833,1.4320937
2017,Nouamlein,10,14443,36.481434705733776,Grasslands,137.60553,453.2319900634833,1.4320937
2017,Nouamlein,16,1920,4.849709522606719,Barren or Sparsely Vegetated,137.60553,453.2319900634833,1.4320937
2017,Nouamlein,255,23159,58.49709522606719,,137.60553,453.2319900634833,1.4320937
2017,Laweissi,7,16,0.1571863640829158,Open Shrublands,257.14905,544.7878659312686,12.898616
2017,Laweissi,10,2893,28.421259455742216,Grasslands,257.14905,544.7878659312686,12.898616
2017,Laweissi,16,2439,23.96109637488948,Barren or Sparsely Vegetated,257.14905,544.7878659312686,12.898616
2017,Laweissi,255,4831,47.460457805285394,,257.14905,544.7878659312686,12.898616
2017,Hseiy Tin,7,16,0.33670033670033667,Open Shrublands,85.69054,336.3333333333333,4.17055
2017,Hseiy Tin,10,851,17.90824915824916,Grasslands,85.69054,336.3333333333333,4.17055
2017,Hseiy Tin,16,1063,22.36952861952862,Barren or Sparsely Vegetated,85.69054,336.3333333333333,4.17055
2017,Hseiy Tin,255,2822,59.38552188552188,,85.69054,336.3333333333333,4.17055
2017,Kankoussa,7,4,0.19305019305019305,Open Shrublands,308.72662,777.793665158371,70.70746
2017,Kankoussa,10,1101,53.13706563706564,Grasslands,308.72662,777.793665158371,70.70746
2017,Kankoussa,255,967,46.66988416988417,,308.72662,777.793665158371,70.70746
2017,Aghorat,7,57,0.2940721250580406,Open Shrublands,213.04013,508.6195778627223,13.429965
2017,Aghorat,10,6568,33.88536346282825,Grasslands,213.04013,508.6195778627223,13.429965
2017,Aghorat,16,5,0.025795800443687764,Barren or Sparsely Vegetated,213.04013,508.6195778627223,13.429965
2017,Aghorat,255,12753,65.79476861167002,,213.04013,508.6195778627223,13.429965
2018,El Ghabra,7,11,0.23245984784446322,Open Shrublands,203.90367,613.5472175379426,29.42797
2018,El Ghabra,10,1320,27.89518174133559,Grasslands,203.90367,613.5472175379426,29.42797
2018,El Ghabra,16,1280,27.04987320371936,Barren or Sparsely Vegetated,203.90367,613.5472175379426,29.42797
2018,El Ghabra,255,2121,44.82248520710059,,203.90367,613.5472175379426,29.42797
2018,Guerou,10,524,45.36796536796537,Grasslands,222.91069,713.3640776699029,179.77953
2018,Guerou,16,26,2.2510822510822512,Barren or Sparsely Vegetated,222.91069,713.3640776699029,179.77953
2018,Guerou,255,605,52.38095238095239,,222.91069,713.3640776699029,179.77953
2018,Barkeiwel,10,193,11.88423645320197,Grasslands,197.63538,461.8871794871795,60.04499
2018,Barkeiwel,16,576,35.467980295566505,Barren or Sparsely Vegetated,197.63538,461.8871794871795,60.04499
2018,Barkeiwel,255,855,52.64778325123153,,197.63538,461.8871794871795,60.04499
2018,Legrane,7,147,0.5834722552988807,Open Shrublands,287.5859,961.1164132500679,4.2567983
2018,Legrane,10,14730,58.46630150035723,Grasslands,287.5859,961.1164132500679,4.2567983
2018,Legrane,16,6,0.023815194093831864,Barren or Sparsely Vegetated,287.5859,961.1164132500679,4.2567983
2018,Legrane,255,10311,40.92641105025006,,287.5859,961.1164132500679,4.2567983
2018,Sani,10,7303,73.20569366479552,Grasslands,354.81555,967.0512679917751,6.5465198
2018,Sani,255,2673,26.794306335204492,,354.81555,967.0512679917751,6.5465198
2018,Daghveg,7,3,0.044709388971684055,Open Shrublands,232.84303,640.3071104387292,18.844126
2018,Daghveg,10,633,9.433681073025335,Grasslands,232.84303,640.3071104387292,18.844126
2018,Daghveg,16,2241,33.397913561847986,Barren or Sparsely Vegetated,232.84303,640.3071104387292,18.844126
2018,Daghveg,255,3833,57.123695976155,,232.84303,640.3071104387292,18.844126
2018,Bou Lahrath,7,6,0.04232804232804233,Open Shrublands,200.08202,565.7995780590717,8.191488
2018,Bou Lahrath,10,901,6.35626102292769,Grasslands,200.08202,565.7995780590717,8.191488
2018,Bou Lahrath,16,5481,38.666666666666664,Barren or Sparsely Vegetated,200.08202,565.7995780590717,8.191488
2018,Bou Lahrath,255,7787,54.93474426807761,,200.08202,565.7995780590717,8.191488
2018,Hamed,7,33,0.14761137949543748,Open Shrublands,393.24588,1352.8524945770066,11.791407
2018,Hamed,10,11037,49.36929683306495,Grasslands,393.24588,1352.8524945770066,11.791407
2018,Hamed,255,11286,50.48309178743962,,393.24588,1352.8524945770066,11.791407
2018,Gueller,7,29,0.19727891156462585,Open Shrublands,226.30196,746.4252049180328,5.1533065
2018,Gueller,10,1535,10.442176870748298,Grasslands,226.30196,746.4252049180328,5.1533065
2018,Gueller,16,3678,25.020408163265305,Barren or Sparsely Vegetated,226.30196,746.4252049180328,5.1533065
2018,Gueller,255,9458,64.34013605442178,,226.30196,746.4252049180328,5.1533065
2018,El Melgue,7,5,0.030358227079538558,Open Shrublands,242.15494,626.645782889427,4.688158
2018,El Melgue,10,10156,61.663630843958714,Grasslands,242.15494,626.645782889427,4.688158
2018,El Melgue,16,14,0.08500303582270795,Barren or Sparsely Vegetated,242.15494,626.645782889427,4.688158
2018,El Melgue,255,6295,38.22100789313904,,242.15494,626.645782889427,4.688158
2018,El Ghaira,7,94,4.711779448621554,Open Shrublands,174.4935,711.031746031746,50.049473
2018,El Ghaira,10,253,12.68170426065163,Grasslands,174.4935,711.031746031746,50.049473
2018,El Ghaira,16,270,13.533834586466165,Barren or Sparsely Vegetated,174.4935,711.031746031746,50.049473
2018,El Ghaira,255,1378,69.07268170426065,,174.4935,711.031746031746,50.049473
2018,Lebheir,7,26,0.6454816285998014,Open Shrublands,258.32584,813.0813559322033,16.34824
2018,Lebheir,10,1050,26.067527308838134,Grasslands,258.32584,813.0813559322033,16.34824
2018,Lebheir,13,5,0.12413108242303873,Urban and Built-up Lands,258.32584,813.0813559322033,16.34824
2018,Lebheir,16,1216,30.18867924528302,Barren or Sparsely Vegetated,258.32584,813.0813559322033,16.34824
2018,Lebheir,255,1731,42.97418073485601,,258.32584,813.0813559322033,16.34824
2018,Oudeiy Jrid,7,122,0.7746031746031746,Open Shrublands,237.11604,749.9318546231962,8.979365
2018,Oudeiy Jrid,10,5773,36.65396825396826,Grasslands,237.11604,749.9318546231962,8.979365
2018,Oudeiy Jrid,13,3,0.01904761904761905,Urban and Built-up Lands,237.11604,749.9318546231962,8.979365
2018,Oudeiy Jrid,16,1259,7.993650793650793,Barren or Sparsely Vegetated,237.11604,749.9318546231962,8.979365
2018,Oudeiy Jrid,255,8593,54.558730158730164,,237.11604,749.9318546231962,8.979365
2018,Tenaha,7,66,0.3083823941687692,Open Shrublands,456.71298,1761.4142042897854,5.8379073
2018,Tenaha,10,13267,61.98953368844033,Grasslands,456.71298,1761.4142042897854,5.8379073
2018,Tenaha,12,1,0.004672460517708626,Croplands,456.71298,1761.4142042897854,5.8379073
2018,Tenaha,255,8068,37.69741145687319,,456.71298,1761.4142042897854,5.8379073
2018,Lavtah,7,100,0.30303030303030304,Open Shrublands,72.51965,769.047619047619,1.2728318
2018,Lavtah,10,401,1.215151515151515,Grasslands,72.51965,769.047619047619,1.2728318
2018,Lavtah,16,17073,51.736363636363635,Barren or Sparsely Vegetated,72.51965,769.047619047619,1.2728318
2018,Lavtah,255,15426,46.74545454545454,,72.51965,769.047619047619,1.2728318
2018,Kiffa,7,7,0.08018327605956471,Open Shrublands,228.45105,652.8503042596349,64.62696
2018,Kiffa,10,5463,62.577319587628864,Grasslands,228.45105,652.8503042596349,64.62696
2018,Kiffa,16,40,0.45819014891179843,Barren or Sparsely Vegetated,228.45105,652.8503042596349,64.62696
2018,Kiffa,255,3220,36.884306987399775,,228.45105,652.8503042596349,64.62696
2018,Blajmil,7,15,0.05785028346638898,Open Shrublands,363.91714,992.1564473936069,6.220766
2018,Blajmil,10,15659,60.39183925334567,Grasslands,363.91714,992.1564473936069,6.220766
2018,Blajmil,255,10255,39.55031046318794,,363.91714,992.1564473936069,6.220766
2018,R’Dheidhie,7,6,0.03586800573888092,Open Shrublands,185.37709,613.6163594470046,9.934111
2018,R’Dheidhie,10,2245,13.420612147297945,Grasslands,185.37709,613.6163594470046,9.934111
2018,R’Dheidhie,16,2374,14.191774270683883,Barren or Sparsely Vegetated,185.37709,613.6163594470046,9.934111
2018,R’Dheidhie,255,12103,72.35174557627928,,185.37709,613.6163594470046,9.934111
2018,Kamour,7,131,1.1038085608358612,Open Shrublands,206.41927,711.5548128342245,10.046886
2018,Kamour,10,3761,31.69025952140209,Grasslands,206.41927,711.5548128342245,10.046886
2018,Kamour,16,873,7.355915065722953,Barren or Sparsely Vegetated,206.41927,711.5548128342245,10.046886
2018,Kamour,255,7103,59.850016852039104,,206.41927,711.5548128342245,10.046886
2018,Boumdeid,7,13,1.0317460317460316,Open Shrublands,104.98385,1117.764705882353,8.600729
2018,Boumdeid,10,177,14.047619047619047,Grasslands,104.98385,1117.764705882353,8.600729
2018,Boumdeid,16,508,40.317460317460316,Barren or Sparsely Vegetated,104.98385,1117.764705882353,8.600729
2018,Boumdeid,255,562,44.60317460317461,,104.98385,1117.764705882353,8.600729
2018,Kouroudjel,7,1,0.02535496957403651,Open Shrublands,314.11594,1028.5679245283018,5.7018332
2018,Kouroudjel,10,2649,67.16531440162272,Grasslands,314.11594,1028.5679245283018,5.7018332
2018,Kouroudjel,255,1294,32.809330628803245,,314.11594,1028.5679245283018,5.7018332
2018,Nouamlein,7,57,0.14397575145238697,Open Shrublands,166.6862,583.1493237648358,1.4467528
2018,Nouamlein,10,12911,32.611770649153826,Grasslands,166.6862,583.1493237648358,1.4467528
2018,Nouamlein,16,3463,8.747158373326599,Barren or Sparsely Vegetated,166.6862,583.1493237648358,1.4467528
2018,Nouamlein,255,23159,58.49709522606719,,166.6862,583.1493237648358,1.4467528
2018,Laweissi,7,14,0.13753806857255133,Open Shrublands,277.79208,778.7488332626219,13.114129
2018,Laweissi,10,2903,28.519500933294033,Grasslands,277.79208,778.7488332626219,13.114129
2018,Laweissi,16,2431,23.88250319284802,Barren or Sparsely Vegetated,277.79208,778.7488332626219,13.114129
2018,Laweissi,255,4831,47.460457805285394,,277.79208,778.7488332626219,13.114129
2018,Hseiy Tin,7,18,0.3787878787878788,Open Shrublands,119.34067,1166.6666666666667,4.152912
2018,Hseiy Tin,10,343,7.218013468013468,Grasslands,119.34067,1166.6666666666667,4.152912
2018,Hseiy Tin,16,1569,33.01767676767677,Barren or Sparsely Vegetated,119.34067,1166.6666666666667,4.152912
2018,Hseiy Tin,255,2822,59.38552188552188,,119.34067,1166.6666666666667,4.152912
2018,Kankoussa,7,3,0.14478764478764478,Open Shrublands,336.7831,873.3574660633484,72.44105
2018,Kankoussa,10,1102,53.18532818532818,Grasslands,336.7831,873.3574660633484,72.44105
2018,Kankoussa,255,967,46.66988416988417,,336.7831,873.3574660633484,72.44105
2018,Aghorat,7,32,0.16509312283960173,Open Shrublands,218.9738,671.4713312281868,13.72679
2018,Aghorat,10,6594,34.019501625135426,Grasslands,218.9738,671.4713312281868,13.72679
2018,Aghorat,16,4,0.020636640354950216,Barren or Sparsely Vegetated,218.9738,671.4713312281868,13.72679
2018,Aghorat,255,12753,65.79476861167002,,218.9738,671.4713312281868,13.72679
